name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
handbi09;HAND_BIG_ICERM;0;0;158400;631616;154731;2273;0;157898;630360;1771;1771;0;0.167;107.768806;107.768806;0.000000;1771;1760;0;0.000;0.000;0.000;0.000;0.000;5.826;0;107.768806;107.768806;0.000000;122;56553;502;11;6;356;1669702;2;5.565;0.081;6.796;12.651;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handbi10;HAND_BIG_ICERM;0;0;158400;631616;15870;7632;0;151075;604648;307;307;0;0.617;1874.292962;1874.292962;0.000000;307;1;0;0.000;0.000;0.000;0.000;0.000;1.721;0;1874.292962;1874.292962;0.000000;265;53849;7341;368;242;790;1582166;150397;9.643;1.530;6.328;14.639;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handbi11;HAND_BIG_ICERM;0;0;158400;631616;153918;2442;0;157860;630272;1902;1902;0;0.167;68.944709;68.944709;0.000000;1902;1891;0;0.000;0.000;0.000;0.000;0.000;8.505;0;68.944709;68.944709;0.000000;121;95476;540;12;14;1072;1623966;0;6.823;0.004;2.345;16.453;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handbi12;HAND_BIG_ICERM;0;0;158400;631616;15546;8137;0;150374;602062;111;111;0;0.701;138.257023;138.257023;0.000000;111;1;0;0.000;0.000;0.000;0.000;0.000;0.005;0;138.257023;138.257023;0.000000;554;23359;8026;1;1;8;1618941;0;4.458;2.656;1.692;9.146;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handbi13;HAND_BIG_ICERM;0;0;158400;631616;140634;2688;0;158189;631123;2478;2478;0;0.143;4.183271;4.260727;1.817906;2478;1273;3;147599.333;587984.667;2329.000;2329.000;1.000;9.018;2466;4.183271;4.260727;1.817906;136294;966613;803;1483;815;361882;1365440;13316482;28.264;11.345;30.714;3603.989;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handbi14;HAND_BIG_ICERM;0;0;158400;631616;14551;7970;0;150431;602314;1;1;0;0.693;7881.768740;7881.768740;0.000000;1;1;0;0.000;0.000;0.000;0.000;0.000;0.005;0;7881.768740;7881.768740;0.000000;0;0;7969;0;0;0;300859;0;0.260;2.958;1.527;4.967;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd01;HAND_SMALL_DIMACS;0;0;42500;168950;42077;523;0;42259;168254;282;282;0;0.035;171.636766;171.636766;0.000000;282;269;0;0.000;0.000;0.000;0.000;0.000;0.554;0;171.636766;171.636766;0.000000;61;29827;241;18;18;462;433937;41993;1.394;0.001;0.349;2.222;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd02;HAND_SMALL_DIMACS;0;0;42500;168950;2324;1583;0;41206;164908;289;289;0;0.036;159.655107;159.751762;0.060503;289;2;1;3980.000;10456.000;138.000;138.000;151.000;2.190;13;159.751395;159.751395;0.000000;9105;109509;2049;2302;1601;2695;276091;42535;11.485;0.423;14.667;14.726;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd03;HAND_SMALL_DIMACS;0;0;42500;168950;41290;712;0;42389;168666;601;601;0;0.033;31.306275;31.306275;0.000000;601;592;0;0.000;0.000;0.000;0.000;0.000;0.398;0;31.306275;31.306275;0.000000;73;8257;111;8;2;30;455638;0;1.042;0.001;0.307;1.712;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd04;HAND_SMALL_DIMACS;0;0;42500;168950;4362;1341;0;41569;166114;410;410;0;0.032;491.541132;491.733164;0.039052;410;21;1;1781.000;4803.000;146.000;146.000;140.000;2.159;7;491.733164;491.733164;0.000000;3100;125927;1618;2136;1382;1528;290012;41854;17.651;0.322;18.000;20.554;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd05;HAND_SMALL_DIMACS;0;0;42500;168950;41416;704;0;42382;168662;586;586;0;0.034;21.937611;21.937611;0.000000;586;578;0;0.000;0.000;0.000;0.000;0.000;0.404;0;21.937611;21.937611;0.000000;42;8826;138;2;7;120;454724;0;1.183;0.001;0.335;1.873;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd06;HAND_SMALL_DIMACS;0;0;42500;168950;4150;1976;0;40762;163318;238;238;0;0.048;279.845965;279.937734;0.032782;238;2;1;650.000;1608.000;37.000;37.000;111.000;0.268;7;279.903130;279.903130;0.000000;1318;42830;2084;715;496;607;384676;41030;4.744;0.207;5.590;5.685;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd07;HAND_SMALL_DIMACS;0;0;42500;168950;40978;675;0;42397;168706;572;572;0;0.032;11.804120;11.804120;0.000000;572;566;0;0.000;0.000;0.000;0.000;0.000;0.434;0;11.804120;11.804120;0.000000;11;11515;103;4;5;165;450855;1;1.157;0.001;0.574;1.880;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd08;HAND_SMALL_DIMACS;0;0;42500;168950;4379;2123;0;40420;161968;43;43;0;0.052;143.237508;143.237729;0.000154;43;1;1;42.000;71.000;0.000;0.000;20.000;0.199;2;143.237729;143.237729;0.000000;54;15341;2085;104;86;288;423290;40320;1.288;0.121;0.332;1.943;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd09;HAND_SMALL_DIMACS;0;0;42500;168950;39877;682;0;42442;168824;624;624;0;0.034;3.818683;3.818683;0.000000;624;597;0;0.000;0.000;0.000;0.000;0.000;0.740;0;3.818683;3.818683;0.000000;132;81205;59;78;21;2845;361823;0;2.623;0.001;0.485;3.649;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsd10;HAND_SMALL_DIMACS;0;0;42500;168950;3562;305;0;42355;168596;160;160;0;0.022;1034.767359;1034.767359;0.000000;160;137;0;0.000;0.000;0.000;0.000;0.000;0.050;0;1034.767359;1034.767359;0.000000;4;188;145;4;4;0;465519;0;0.902;0.001;0.266;1.196;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi01;HAND_SMALL_ICERM;0;0;39600;157408;39331;432;0;39431;156934;263;263;0;0.031;295.453616;295.453616;0.000000;263;254;0;0.000;0.000;0.000;0.000;0.000;0.162;0;295.453616;295.453616;0.000000;54;14172;179;10;7;1;418498;0;1.035;0.001;0.296;1.452;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi02;HAND_SMALL_ICERM;0;0;39600;157408;2076;1703;0;38100;152628;203;203;0;0.038;125.294015;125.429411;0.107946;203;1;1;5367.000;16641.000;66.000;66.000;137.000;0.373;6;125.429411;125.429411;0.000000;5821;54238;1742;1298;1031;6646;339464;37677;3.083;0.237;3.482;4.130;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi03;HAND_SMALL_ICERM;0;0;39600;157408;38386;619;0;39490;157140;509;509;0;0.031;56.149422;56.149422;0.000000;509;496;0;0.000;0.000;0.000;0.000;0.000;0.772;0;56.149422;56.149422;0.000000;106;10551;110;28;19;366;422175;38971;1.049;0.021;0.305;2.106;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi04;HAND_SMALL_ICERM;0;0;39600;157408;4049;1429;0;38534;154038;363;363;0;0.034;722.296088;722.508197;0.029357;363;10;1;1179.000;3011.000;104.000;104.000;162.000;1.217;5;722.508197;722.508197;0.000000;2204;89168;1569;1678;1511;989;300815;40595;14.510;0.290;14.918;16.379;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi05;HAND_SMALL_ICERM;0;0;39600;157408;38882;587;0;39516;157204;503;503;0;0.029;35.043506;35.043506;0.000000;503;497;0;0.000;0.000;0.000;0.000;0.000;0.320;0;35.043506;35.043506;0.000000;43;6734;84;9;6;34;425763;0;0.980;0.001;0.294;1.551;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi06;HAND_SMALL_ICERM;0;0;39600;157408;3982;1912;0;37864;151566;176;176;0;0.042;452.792188;452.953621;0.035640;176;1;1;496.000;1188.000;29.000;29.000;82.000;0.435;3;452.953621;452.953621;0.000000;421;32242;1794;483;475;463;367726;41013;2.500;0.117;2.740;3.377;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi07;HAND_SMALL_ICERM;0;0;39600;157408;38537;602;0;39504;157182;506;506;0;0.030;18.410135;18.410135;0.000000;506;495;0;0.000;0.000;0.000;0.000;0.000;0.336;0;18.410135;18.410135;0.000000;3;11602;96;0;0;149;419622;0;1.089;0.001;0.303;1.674;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi08;HAND_SMALL_ICERM;0;0;39600;157408;3957;1996;0;37630;150620;26;26;0;0.049;229.529930;229.529930;0.000000;26;1;0;0.000;0.000;0.000;0.000;0.000;0.201;0;229.529930;229.529930;0.000000;19;2651;1973;60;23;252;411799;37539;0.866;0.124;0.286;1.484;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi09;HAND_SMALL_ICERM;0;0;39600;157408;37753;612;0;39538;157266;550;550;0;0.031;5.961518;5.962166;0.010869;550;501;1;95.000;247.000;1.000;1.000;7.000;1.279;4;5.962166;5.962166;0.000000;297;115986;81;197;42;3622;300246;39020;4.111;0.110;5.441;5.824;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
handsi10;HAND_SMALL_ICERM;0;0;39600;157408;3304;1365;0;38692;154728;457;457;0;0.027;1802.866143;1803.736921;0.048276;457;422;1;1154.000;3074.000;453.000;453.000;4.000;0.410;6121;1803.697508;1803.697508;0.000000;36623;113386;27333;38195;29381;13279;414970;146701;1.300;0.332;50.854;60.101;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
HCMV;actmodpc;0;0;3863;58586;3860;55;0;3860;58566;63;52;0;0.041;7371.414942;7371.536373;0.001647;63;54;1;16.000;29.000;5.000;5.000;6.000;0.203;2;7371.536373;7371.536373;0.000000;613;1029;23;78;14;7501;40002;2644;0.431;0.010;0.393;0.777;0;1;1;0.005000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-001;i640;1;0;640;1920;9;8;0;640;1920;8;8;0;0.000;2932.000000;2932.000000;0.000000;8;4;0;0.000;0.000;0.000;0.000;0.000;0.003;0;2932.000000;2932.000000;0.000000;10;523;1;3;1;0;5109;0;0.024;0.000;0.010;0.033;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-002;i640;1;0;640;1920;9;7;0;640;1920;7;7;0;0.000;2795.000000;2795.000000;0.000000;7;5;0;0.000;0.000;0.000;0.000;0.000;0.004;0;2795.000000;2795.000000;0.000000;29;613;0;3;1;1;4326;0;0.032;0.000;0.027;0.061;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-003;i640;1;0;640;1920;9;6;0;640;1920;6;6;0;0.000;2621.000000;2630.000000;0.342205;6;4;1;22.000;40.000;3.000;3.000;3.000;0.007;2;2630.000000;2630.000000;0.000000;156;1058;0;12;3;4;3669;305;0.025;0.001;0.026;0.038;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-004;i640;1;0;640;1920;9;8;0;640;1920;8;8;0;0.000;3348.000000;3356.000000;0.238379;8;5;1;37.000;72.000;1.000;1.000;6.000;0.006;2;3356.000000;3356.000000;0.000000;172;1333;1;7;3;8;4560;302;0.045;0.000;0.043;0.086;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-005;i640;1;0;640;1920;9;8;0;640;1920;8;8;0;0.000;3288.000000;3288.000000;0.000000;8;6;0;0.000;0.000;0.000;0.000;0.000;0.002;0;3288.000000;3288.000000;0.000000;37;317;0;0;0;0;5347;0;0.016;0.000;0.007;0.024;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-011;i640;1;0;640;8270;9;6;0;640;8270;6;6;0;0.002;2102.000000;2166.000000;2.954755;6;3;1;149.000;479.000;1.000;1.000;5.000;0.016;6;2166.000000;2166.000000;0.000000;12;339;3;10;3;28;3055;932;0.151;0.002;0.180;0.204;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-012;i640;1;0;640;8270;9;6;0;640;8270;6;6;0;0.002;1947.000000;2068.000000;5.851064;6;2;1;342.000;1385.000;0.000;0.000;6.000;0.018;18;1999.000000;1999.000000;0.000000;103;716;0;5;3;68;3242;2792;0.141;0.000;0.190;0.194;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-013;i640;1;0;640;8270;9;7;0;640;8270;7;7;0;0.003;2002.000000;2002.000000;0.000000;7;3;0;0.000;0.000;0.000;0.000;0.000;0.007;0;2002.000000;2002.000000;0.000000;3;130;1;4;1;2;4297;0;0.116;0.000;0.048;0.164;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-014;i640;1;0;640;8270;9;9;0;640;8270;9;9;0;0.003;2166.000000;2171.000000;0.230309;9;3;1;26.000;55.000;1.000;1.000;8.000;0.017;2;2171.000000;2171.000000;0.000000;10;156;0;6;3;2;4880;661;0.198;0.001;0.208;0.229;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-015;i640;1;0;640;8270;9;9;0;640;8270;9;9;0;0.003;2253.000000;2295.000000;1.830065;9;3;1;43.000;133.000;2.000;2.000;7.000;0.016;3;2295.000000;2295.000000;0.000000;25;155;3;8;4;7;5280;664;0.160;0.001;0.050;0.221;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-021;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.740;1585.000000;1585.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.282;0;1585.000000;1585.000000;0.000000;8;0;0;0;0;0;3847;0;3.965;0.002;2.378;6.356;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-022;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.707;1704.000000;1704.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.272;0;1704.000000;1704.000000;0.000000;8;0;0;6;6;8;3972;0;5.574;0.002;2.401;7.942;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-023;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;2.232;1614.000000;1614.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.464;0;1614.000000;1614.000000;0.000000;8;0;0;0;0;0;4214;0;5.173;0.002;2.889;8.246;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-024;i640;1;0;640;408960;9;8;0;640;408960;8;8;0;1.737;1563.000000;1563.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.234;0;1563.000000;1563.000000;0.000000;8;0;0;0;0;0;4255;0;9.486;0.002;2.546;11.858;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-025;i640;1;0;640;408960;8;8;0;640;408960;8;8;0;2.176;1550.000000;1550.000000;0.000000;8;2;0;0.000;0.000;0.000;0.000;0.000;0.309;0;1550.000000;1550.000000;0.000000;8;0;0;4;4;0;4327;0;4.412;0.002;2.823;7.272;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-031;i640;1;0;640;2560;9;7;0;640;2560;7;7;0;0.000;2400.000000;2400.000000;0.000000;7;4;0;0.000;0.000;0.000;0.000;0.000;0.004;0;2400.000000;2400.000000;0.000000;21;379;2;2;3;0;4575;0;0.027;0.000;0.101;0.127;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-032;i640;1;0;640;2560;9;6;0;640;2560;6;6;0;0.000;2053.000000;2053.000000;0.000000;6;3;0;0.000;0.000;0.000;0.000;0.000;0.001;0;2053.000000;2053.000000;0.000000;11;303;0;9;1;0;4044;0;0.025;0.000;0.034;0.059;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-033;i640;1;0;640;2560;9;7;0;640;2560;7;7;0;0.000;2789.000000;2789.000000;0.000000;7;5;0;0.000;0.000;0.000;0.000;0.000;0.004;0;2789.000000;2789.000000;0.000000;18;568;0;0;2;0;4329;0;0.045;0.000;0.011;0.056;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-034;i640;1;0;640;2560;9;8;0;640;2560;8;8;0;0.000;2751.000000;2757.000000;0.217628;8;4;1;26.000;46.000;1.000;1.000;7.000;0.004;2;2757.000000;2757.000000;0.000000;81;511;5;5;4;2;5224;488;0.030;0.001;0.030;0.061;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-035;i640;1;0;640;2560;8;5;0;640;2560;5;5;0;0.000;2499.000000;2510.000000;0.438247;5;3;1;32.000;58.000;0.000;0.000;5.000;0.008;3;2510.000000;2510.000000;0.000000;64;814;3;11;1;1;3137;495;0.033;0.001;0.039;0.050;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-041;i640;1;0;640;81792;9;7;0;640;81792;7;7;0;0.520;1639.000000;1639.000000;0.000000;7;2;0;0.000;0.000;0.000;0.000;0.000;0.089;0;1639.000000;1639.000000;0.000000;8;0;0;0;0;0;3385;0;2.205;0.000;0.711;2.912;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-042;i640;1;0;640;81792;9;7;0;640;81792;7;7;0;0.524;1621.000000;1621.000000;0.000000;7;2;0;0.000;0.000;0.000;0.000;0.000;0.089;0;1621.000000;1621.000000;0.000000;11;0;2;7;1;0;3351;0;1.914;0.006;0.681;2.599;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-043;i640;1;0;640;81792;9;5;0;640;81792;5;5;0;0.443;1401.000000;1401.000000;0.000000;5;2;0;0.000;0.000;0.000;0.000;0.000;0.073;0;1401.000000;1401.000000;0.000000;2;15;0;1;1;5;1871;0;1.106;0.000;0.603;1.706;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-044;i640;1;0;640;81792;9;7;0;640;81792;7;7;0;0.508;1651.000000;1723.000000;4.178758;7;2;1;566.000;9371.000;0.000;0.000;7.000;0.431;13;1665.000000;1665.000000;0.000000;19;81;4;14;7;107;3228;59950;2.316;0.011;3.405;3.428;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-045;i640;1;0;640;81792;9;6;0;640;81792;6;6;0;0.491;1549.000000;1571.000000;1.400382;6;2;1;11.000;23.000;0.000;0.000;6.000;0.343;3;1569.000000;1569.000000;0.000000;1;13;1;8;1;9;2530;687;1.531;0.003;2.468;2.471;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-101;i640;1;0;640;1920;25;21;0;640;1920;21;21;0;0.000;8053.000000;8143.000000;1.105244;21;9;1;116.000;306.000;7.000;7.000;14.000;0.007;15;8135.000000;8135.000000;0.000000;457;1809;64;39;21;16;5116;534;0.064;0.005;0.085;0.087;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-102;i640;1;0;640;1920;25;20;0;640;1920;20;20;0;0.000;7791.000000;7791.000000;0.000000;20;7;0;0.000;0.000;0.000;0.000;0.000;0.005;0;7791.000000;7791.000000;0.000000;247;1069;6;50;42;2;5759;35;0.041;0.001;0.041;0.083;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-103;i640;1;0;640;1920;25;22;0;640;1920;22;22;0;0.000;7781.000000;7854.000000;0.929463;22;8;1;104.000;246.000;6.000;6.000;14.000;0.007;4;7854.000000;7854.000000;0.000000;244;1312;3;19;22;5;5404;326;0.060;0.000;0.009;0.074;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-104;i640;1;0;640;1920;25;19;0;640;1920;19;19;0;0.000;6942.000000;6965.000000;0.330223;19;10;1;62.000;135.000;7.000;6.000;10.000;0.007;3;6965.000000;6965.000000;0.000000;197;1290;8;31;10;8;5629;282;0.052;0.000;0.009;0.066;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-105;i640;1;0;640;1920;25;23;0;640;1920;23;23;0;0.000;8620.000000;8727.000000;1.226080;23;8;1;187.000;514.000;7.000;6.000;14.000;0.006;15;8669.000000;8669.000000;0.000000;402;2016;21;47;12;10;4994;599;0.058;0.004;0.082;0.083;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-111;i640;1;0;640;8270;25;18;0;640;8270;18;18;0;0.004;5194.000000;5334.000000;2.624672;18;5;1;596.000;4186.000;3.000;3.000;15.000;0.037;167;5323.000000;5323.000000;0.000000;659;2957;29;48;37;329;4896;15527;0.253;0.012;0.574;0.583;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-112;i640;1;0;640;8270;25;22;0;640;8270;22;22;0;0.004;5740.000000;6016.000000;4.587766;22;6;1;640.000;8238.000;8.000;8.000;14.000;0.046;624;5908.000000;5908.000000;0.000000;3296;13281;126;184;106;1372;5397;74832;0.241;0.002;1.842;1.914;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-113;i640;1;0;640;8270;25;22;0;640;8270;22;22;0;0.005;5602.000000;5939.000000;5.674356;22;6;1;640.000;8269.000;11.000;11.000;11.000;0.045;748;5886.000000;5886.000000;0.000000;4093;17521;131;202;172;2131;4639;111775;0.267;0.010;2.367;2.551;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-114;i640;1;0;640;8270;25;20;0;640;8270;20;20;0;0.004;5440.000000;5719.000000;4.878475;20;6;1;640.000;8238.000;9.000;9.000;11.000;0.044;292;5630.000000;5630.000000;0.000000;2430;8316;53;108;73;907;4921;45182;0.266;0.008;1.149;1.218;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-115;i640;1;0;640;8270;25;24;0;640;8270;24;24;0;0.005;5895.000000;6113.000000;3.566170;24;7;1;640.000;8090.000;9.000;9.000;15.000;0.043;702;6040.000000;6040.000000;0.000000;4548;16716;143;115;60;1764;4892;95508;0.252;0.011;2.208;2.627;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-121;i640;1;0;640;408960;25;21;0;640;408960;21;21;0;1.536;4379.000000;4379.000000;0.000000;21;4;0;0.000;0.000;0.000;0.000;0.000;0.477;0;4379.000000;4379.000000;0.000000;76;0;0;52;9;0;4256;0;5.622;0.002;2.662;8.008;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-122;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;1.608;4707.000000;4707.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.649;0;4707.000000;4707.000000;0.000000;52;0;0;27;10;8;2886;0;6.444;0.002;2.909;9.083;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-123;i640;1;0;640;408960;25;21;0;640;408960;21;21;0;1.546;4509.000000;4509.000000;0.000000;21;4;0;0.000;0.000;0.000;0.000;0.000;0.486;0;4509.000000;4509.000000;0.000000;79;0;0;19;9;0;2894;0;5.679;0.002;2.721;8.106;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-124;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;1.996;4586.000000;4586.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.747;0;4586.000000;4586.000000;0.000000;111;0;0;29;9;0;3068;0;3.921;0.002;2.882;7.046;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-125;i640;1;0;640;408960;25;22;0;640;408960;22;22;0;2.006;4556.000000;4556.000000;0.000000;22;4;0;0.000;0.000;0.000;0.000;0.000;0.777;0;4556.000000;4556.000000;0.000000;21;0;0;133;9;524;5997;0;4.033;0.002;2.895;7.189;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-131;i640;1;0;640;2560;25;20;0;640;2560;20;20;0;0.000;6483.000000;6499.000000;0.246192;20;7;1;57.000;135.000;4.000;4.000;14.000;0.009;6;6490.000000;6490.000000;0.000000;120;862;10;32;19;0;5811;500;0.056;0.001;0.090;0.091;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-132;i640;1;0;640;2560;25;24;0;640;2560;24;24;0;0.000;7626.000000;7809.000000;2.343450;24;8;1;361.000;1281.000;7.000;7.000;17.000;0.013;22;7800.000000;7800.000000;0.000000;544;1605;47;60;20;41;5401;1482;0.063;0.004;0.097;0.103;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-133;i640;1;0;640;2560;25;20;0;640;2560;20;20;0;0.000;6709.000000;6808.000000;1.454172;20;6;1;138.000;399.000;4.000;4.000;16.000;0.011;19;6808.000000;6808.000000;0.000000;238;1055;18;33;8;12;5559;670;0.064;0.002;0.070;0.091;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-134;i640;1;0;640;2560;25;19;0;640;2560;19;19;0;0.000;6415.000000;6418.000000;0.046744;19;6;1;47.000;77.000;1.000;1.000;17.000;0.005;3;6415.000000;6415.000000;0.000000;93;813;11;8;10;7;5710;579;0.068;0.001;0.080;0.081;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-135;i640;1;0;640;2560;25;20;0;640;2560;20;20;0;0.000;6450.000000;6618.000000;2.538531;20;6;1;276.000;886.000;4.000;4.000;16.000;0.010;12;6618.000000;6618.000000;0.000000;203;1044;14;22;16;9;5848;838;0.051;0.001;0.010;0.077;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-141;i640;1;0;640;81792;25;24;0;640;81792;24;24;0;0.629;5107.000000;5218.000000;2.127252;24;5;1;640.000;58887.000;2.000;2.000;22.000;0.872;710;5171.000000;5171.000000;0.000000;1090;94;82;517;81;3809;5240;228938;2.758;0.002;9.553;10.473;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
i640-142;i640;1;0;640;81792;25;20;0;640;81792;20;20;0;0.638;4691.000000;4795.000000;2.168926;20;4;1;638.000;48838.000;2.000;2.000;18.000;0.862;387;4733.000000;4733.000000;0.000000;535;65;42;207;53;2645;5504;194483;3.044;0.001;9.063;9.238;0;1;1;0.050000;10;10;1;1;0;0;1;1;1;1;1;1;1;1;1
